0.0,16.13688,7.0332300000000005,4.084072653589793,0.0,-0.0,-0.0,1
0.04342,16.13013,7.027540000000001,4.084072653589793,0.02111,-0.31082,-0.26209,1
0.08684,16.10989,7.010470000000001,4.084982653589793,0.04188,-0.62162,-0.52415,1
0.13026,16.076150000000002,6.982030000000001,4.086802653589793,0.06222,-0.9324,-0.78617,1
0.17368,16.02892,6.942200000000001,4.089502653589793,0.08204,-1.24314,-1.04814,1
0.2171,15.968200000000001,6.8910100000000005,4.093072653589793,0.10117,-1.55382,-1.31006,1
0.26052,15.89399,6.8284400000000005,4.097462653589793,0.11941,-1.86444,-1.5719,1
0.30393,15.8063,6.754510000000001,4.102642653589793,0.13639,-2.17495,-1.83365,1
0.34735,15.70513,6.6692100000000005,4.108572653589793,0.15148,-2.48531,-2.09526,1
0.39077,15.590480000000001,6.572570000000001,4.1151426535897935,0.16344,-2.7954,-2.35663,1
0.43419,15.462390000000001,6.464580000000001,4.122242653589793,0.16915,-3.10494,-2.61752,1
0.47761,15.32089,6.345300000000001,4.129582653589793,0.15657,-3.41275,-2.87695,1
0.52103,15.171000000000001,6.218940000000001,4.136382653589793,0.00026,-3.49191,-2.94311,1
0.56445,15.019380000000002,6.09116,4.136392653589793,0.00024,-3.49202,-2.94302,1
0.60787,14.86776,5.963380000000001,4.136402653589793,0.00026,-3.49205,-2.94294,1
0.65129,14.71785,5.837040000000001,4.136422653589793,0.15661,-3.41319,-2.87641,1
0.69471,14.57633,5.717780000000001,4.143222653589794,0.1693,-3.10538,-2.61699,1
0.73813,14.448220000000001,5.609820000000001,4.150572653589793,0.16362,-2.79583,-2.35611,1
0.78155,14.33356,5.513190000000001,4.157672653589794,0.15168,-2.48571,-2.09477,1
0.82496,14.232370000000001,5.42792,4.164262653589793,0.13657,-2.17533,-1.8332,1
0.86838,14.144660000000002,5.354000000000001,4.170192653589793,0.11958,-1.86478,-1.57149,1
0.9118,14.070440000000001,5.291450000000001,4.175382653589793,0.10131,-1.55413,-1.30969,1
0.95522,14.0097,5.240270000000001,4.179782653589793,0.08215,-1.24339,-1.04783,1
0.99864,13.96246,5.2004600000000005,4.1833426535897935,0.0623,-0.9326,-0.78592,1
1.04206,13.92872,5.172030000000001,4.186052653589793,0.04193,-0.62177,-0.52398,1
1.08548,13.908470000000001,5.154960000000001,4.187872653589793,0.02114,-0.3109,-0.262,1
